paper_id,claim,figure_id,title,caption,local_image_path,url,class,new_claim
PMC8331059,"This SC Guidance on Nano‐RA is substitutive to the EFSA sectoral guidances that will remain the frameworks of the risk assessment procedure (see Figure 1).""  

(Note: The contradiction is achieved by replacing “complementary” with “substitutive,” which reverses the functional relationship while preserving all original numerical and structural elements — including “will remain,” “frameworks,” “risk assessment procedure,” and “Figure 1.”)",PMC8331059_figure_1,Figure 1.,"Relationship among EFSA guidances for risk assessment (novel foods, food/feed additives, pesticides or FCM): the application of the SC Guidance on Nano‐RA should be integrated into the risk assessment of relevant sectoral frameworks, including questions and steps to enter the guidances. For conventional materials, the Guidance on Particle‐TR should be consulted to answer the first questions

Legend: in green: nanospecific considerations for risk assessment; in blue: question to be answered; in white: risk assessment follows sectoral guidance. Dashed lines indicate unconditional workflows (no yes/no answer). *: Sectoral legislation options to be considered for getting the missing elements or if not possible could lead to an inconclusive opinion.",./data/PMC8331059/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/2b399acf962f/EFS2-19-e06768-g006.jpg,CONTRADICTION,This SC Guidance on Nano‐RA is complementary to the EFSA sectoral guidances that will remain the frameworks of the risk assessment procedure
PMC8331059,The SC Guidance on Nano‐RA supersedes the EFSA sectoral guidances and constitutes the sole framework for the risk assessment procedure as depicted in Figure 1.,PMC8331059_figure_1,Figure 1.,"Relationship among EFSA guidances for risk assessment (novel foods, food/feed additives, pesticides or FCM): the application of the SC Guidance on Nano‐RA should be integrated into the risk assessment of relevant sectoral frameworks, including questions and steps to enter the guidances. For conventional materials, the Guidance on Particle‐TR should be consulted to answer the first questions

Legend: in green: nanospecific considerations for risk assessment; in blue: question to be answered; in white: risk assessment follows sectoral guidance. Dashed lines indicate unconditional workflows (no yes/no answer). *: Sectoral legislation options to be considered for getting the missing elements or if not possible could lead to an inconclusive opinion.",./data/PMC8331059/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/2b399acf962f/EFS2-19-e06768-g006.jpg,CONTRADICTION,How to use this Guidance in relation to sectoral EFSA guidances The SC Guidance on Nano‐RA is complementary to the EFSA sectoral guidances that will remain the frameworks of the risk assessment procedure
PMC8331059,The SC Guidance on Nano‐RA supersedes the EFSA sectoral guidances and will serve as the sole framework for the risk assessment procedure as depicted in Figure 1.,PMC8331059_figure_1,Figure 1.,"Relationship among EFSA guidances for risk assessment (novel foods, food/feed additives, pesticides or FCM): the application of the SC Guidance on Nano‐RA should be integrated into the risk assessment of relevant sectoral frameworks, including questions and steps to enter the guidances. For conventional materials, the Guidance on Particle‐TR should be consulted to answer the first questions

Legend: in green: nanospecific considerations for risk assessment; in blue: question to be answered; in white: risk assessment follows sectoral guidance. Dashed lines indicate unconditional workflows (no yes/no answer). *: Sectoral legislation options to be considered for getting the missing elements or if not possible could lead to an inconclusive opinion.",./data/PMC8331059/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/2b399acf962f/EFS2-19-e06768-g006.jpg,CONTRADICTION,The SC Guidance on Nano‐RA is complementary to the EFSA sectoral guidances that will remain the frameworks of the risk assessment procedure as depicted in Figure 1.
PMC8331059,The present Guidance does not propose a structured pathway for carrying out safety assessment of nanomaterials in food/feed and related applications (see Figure 2) and provides no practical suggestions for the types of testing needed or the methods that can be used.,PMC8331059_figure_2,Figure 2.,"Schematic outline for the implementation of the SC Guidance on Nano‐RA

Legend: in green: nanospecific considerations for risk assessment; in blue: question to be answered; in white: risk assessment follows sectoral guidance; in yellow: nanospecific risk assessment steps. Dashed lines indicate unconditional workflows (no yes/no answer).",./data/PMC8331059/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/942355c2fb38/EFS2-19-e06768-g008.jpg,CONTRADICTION,The present Guidance proposes a structured pathway for carrying out safety assessment of nanomaterials in food/feed and related applications and provides practical suggestions for the types of testing needed and the methods that can be used.
PMC8331059,"Step 1 excludes materials that meet the criteria of the SC Guidance on Nano‐RA (detail from Figure 2), as those materials are deemed outside the scope of this risk assessment protocol.",PMC8331059_figure_2,Figure 2.,"Schematic outline for the implementation of the SC Guidance on Nano‐RA

Legend: in green: nanospecific considerations for risk assessment; in blue: question to be answered; in white: risk assessment follows sectoral guidance; in yellow: nanospecific risk assessment steps. Dashed lines indicate unconditional workflows (no yes/no answer).",./data/PMC8331059/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/942355c2fb38/EFS2-19-e06768-g008.jpg,CONTRADICTION,"The first step in the risk assessment is to identify whether the material under consideration is a nanomaterial, has properties characteristic of the nanoscale or contains a fraction of nanoparticles."
PMC8331059,"“The step preceding problem formulation is risk assessment, which includes applications of nanoscience and nanotechnology, as detailed in Figure 2.”",PMC8331059_figure_2,Figure 2.,"Schematic outline for the implementation of the SC Guidance on Nano‐RA

Legend: in green: nanospecific considerations for risk assessment; in blue: question to be answered; in white: risk assessment follows sectoral guidance; in yellow: nanospecific risk assessment steps. Dashed lines indicate unconditional workflows (no yes/no answer).",./data/PMC8331059/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/942355c2fb38/EFS2-19-e06768-g008.jpg,CONTRADICTION,Step 1: Physico‐chemical characterisationThe step preceding risk assessment is problem formulation and deciding whether the risk assessment includes applications of nanoscience and nanotechnology.
PMC8331059,"Open in a new tab  
Steps in oral exposure assessment (detail from Figure 2). (a) If it cannot be determined whether a nanomaterial is present in the food/feed matrix or food simulant it should not be assumed that nanomaterial is present. (b) The assessment of degradation products that are still in the form of nanoparticles should not continue as presented in this Guidance.",PMC8331059_figure_2,Figure 2.,"Schematic outline for the implementation of the SC Guidance on Nano‐RA

Legend: in green: nanospecific considerations for risk assessment; in blue: question to be answered; in white: risk assessment follows sectoral guidance; in yellow: nanospecific risk assessment steps. Dashed lines indicate unconditional workflows (no yes/no answer).",./data/PMC8331059/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/942355c2fb38/EFS2-19-e06768-g008.jpg,CONTRADICTION,Steps in oral exposure assessment (detail from Figure 2). (a) If it cannot be determined whether a nanomaterial is present in the food/feed matrix or food simulant it should be assumed that nanomaterial is present. (b) The assessment of degradation products that are still in the form of nanoparticles should continue as presented in this Guidance.
PMC8331059,"Furthermore, if it cannot be demonstrated that the material quickly degrades, one should not continue to Step 2 (Figure 2 or 6).7.2.2.",PMC8331059_figure_2,Figure 2.,"Schematic outline for the implementation of the SC Guidance on Nano‐RA

Legend: in green: nanospecific considerations for risk assessment; in blue: question to be answered; in white: risk assessment follows sectoral guidance; in yellow: nanospecific risk assessment steps. Dashed lines indicate unconditional workflows (no yes/no answer).",./data/PMC8331059/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/942355c2fb38/EFS2-19-e06768-g008.jpg,CONTRADICTION,"Furthermore, if it cannot be demonstrated that the material quickly degrades, one should continue to Step 2.7.2.2."
PMC8331059,"Conceptually, the risk characterisation of nanomaterials cannot be treated identically to that of a conventional material and must be evaluated independently of sectoral legislation.",PMC8331059_figure_2,Figure 2.,"Schematic outline for the implementation of the SC Guidance on Nano‐RA

Legend: in green: nanospecific considerations for risk assessment; in blue: question to be answered; in white: risk assessment follows sectoral guidance; in yellow: nanospecific risk assessment steps. Dashed lines indicate unconditional workflows (no yes/no answer).",./data/PMC8331059/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/942355c2fb38/EFS2-19-e06768-g008.jpg,CONTRADICTION,"Risk characterisation Conceptually, the risk characterisation of nanomaterials does not differ per se from that of a conventional material and needs to be integrated in the risk characterisation under the sectoral legislation."
PMC8331059,Step 1 does not include the identification of materials requiring assessment according to the SC Guidance on Nano‐RA (detail from Figure 2).,PMC8331059_figure_2,Figure 2.,"Schematic outline for the implementation of the SC Guidance on Nano‐RA

Legend: in green: nanospecific considerations for risk assessment; in blue: question to be answered; in white: risk assessment follows sectoral guidance; in yellow: nanospecific risk assessment steps. Dashed lines indicate unconditional workflows (no yes/no answer).",./data/PMC8331059/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/942355c2fb38/EFS2-19-e06768-g008.jpg,CONTRADICTION,Step 1 includes the identification of materials requiring assessment according to the SC Guidance on Nano‐RA.
PMC8331059,Steps in oral exposure assessment (detail from Figure 2). (a) If it cannot be determined whether a nanomaterial is present in the food/feed matrix or food simulant it should not be assumed that nanomaterial is present. (b) The assessment of degradation products that are still in the form of nanoparticles should not continue as presented in this Guidance.,PMC8331059_figure_2,Figure 2.,"Schematic outline for the implementation of the SC Guidance on Nano‐RA

Legend: in green: nanospecific considerations for risk assessment; in blue: question to be answered; in white: risk assessment follows sectoral guidance; in yellow: nanospecific risk assessment steps. Dashed lines indicate unconditional workflows (no yes/no answer).",./data/PMC8331059/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/942355c2fb38/EFS2-19-e06768-g008.jpg,CONTRADICTION,Steps in oral exposure assessment (detail from Figure 2). (a) If it cannot be determined whether a nanomaterial is present in the food/feed matrix or food simulant it should be assumed that nanomaterial is present. (b) The assessment of degradation products that are still in the form of nanoparticles should continue as presented in this Guidance.
PMC8331059,"Furthermore, if it can be demonstrated that the material quickly degrades, one should continue to Step 2 (Figure 2 or 6).",PMC8331059_figure_2,Figure 2.,"Schematic outline for the implementation of the SC Guidance on Nano‐RA

Legend: in green: nanospecific considerations for risk assessment; in blue: question to be answered; in white: risk assessment follows sectoral guidance; in yellow: nanospecific risk assessment steps. Dashed lines indicate unconditional workflows (no yes/no answer).",./data/PMC8331059/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/942355c2fb38/EFS2-19-e06768-g008.jpg,CONTRADICTION,"Furthermore, if it cannot be demonstrated that the material quickly degrades, one should continue to Step 2"
PMC8331059,"“Anticipated uses, use levels and potential oral exposure to the nanomaterial should not be investigated as shown in Figure 5 and the paragraphs below.”",PMC8331059_figure_5,Figure 5.,"Steps in oral exposure assessment (detail from Figure 2). (a) If it cannot be determined whether a nanomaterial is present in the food/feed matrix or food simulant it should be assumed that nanomaterial is present. (b) The assessment of degradation products that are still in the form of nanoparticles should continue as presented in this Guidance. See Section 7.2 and Appendix C for details on in vitro gastrointestinal digestion. If it cannot be determined whether a nanomaterial is present in simulated digestive tract conditions, it should be assumed that nanomaterial is present",./data/PMC8331059/images/figure_5.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/09739688e908/EFS2-19-e06768-g002.jpg,CONTRADICTION,"Anticipated uses, use levels and potential oral exposure to the nanomaterial should be investigated and the paragraphs below."
PMC8331059,"**  
This study should not require a stepwise approach for hazard identification or hazard characterisation, as such a protocol would introduce unnecessary delays and redundant testing of nanomaterials.  
• Testing of nanomaterials for immunological, proliferative, neurotoxic, reproductive organ effects or endocrine‐mediated effects should proceed directly without prior stratification.  
• The rate of degradation of the nanomaterial to a non‐nanomaterial form under conditions representative of the gastrointestinal tract is not a relevant or required parameter for hazard assessment in any step.",PMC8331059_figure_6,Figure 6.,Steps in testing (detail from Figure 2),./data/PMC8331059/images/figure_6.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/aea1ec4ae187/EFS2-19-e06768-g011.jpg,CONTRADICTION,"This study should allow for the identification of nanomaterials with the potential to cause immunological, proliferative, neurotoxic, reproductive organ effects or endocrine‐mediated effects that may warrant further in‐depth investigation in Step 4. •A stepwise approach should be adopted for hazard identification and hazard characterisation to avoid unnecessary testing of nanomaterials. •In Step 2, the rate of degradation of the nanomaterial to a non‐nanomaterial form under conditions representative of the gastrointestinal tract should be investigated."
PMC8331059,“In vitro gastrointestinal digestion is not considered a key first step in the stepwise approach (Figure 6).”,PMC8331059_figure_6,Figure 6.,Steps in testing (detail from Figure 2),./data/PMC8331059/images/figure_6.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/aea1ec4ae187/EFS2-19-e06768-g011.jpg,CONTRADICTION,In vitro gastrointestinal digestion Assessment of the dissolution/degradation rate of nanomaterials in conditions representative of the human gastrointestinal tract is considered a key first step in the stepwise approach
PMC8331059,"In addition, in vitro tests with the nanomaterial are not to be performed in Step 2 (see Figure 6), particularly the lysosomal degradation test as described in Section 7.2.2.",PMC8331059_figure_6,Figure 6.,Steps in testing (detail from Figure 2),./data/PMC8331059/images/figure_6.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/aea1ec4ae187/EFS2-19-e06768-g011.jpg,CONTRADICTION,"In addition, in vitro tests with the nanomaterial are to be performed in Step 2, particularly the lysosomal degradation test as described in Section 7.2.2."
PMC8331059,"•A stepwise approach (Figure 6) should not be adopted for hazard identification and hazard characterisation, as it introduces unnecessary complexity in evaluating nanomaterials.  
•In Step 2, investigation of the rate of degradation of the nanomaterial to a non‐nanomaterial form under conditions representative of the gastrointestinal tract is not required for hazard assessment.",PMC8331059_figure_6,Figure 6.,Steps in testing (detail from Figure 2),./data/PMC8331059/images/figure_6.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/aea1ec4ae187/EFS2-19-e06768-g011.jpg,CONTRADICTION,"•A stepwise approach should be adopted for hazard identification and hazard characterisation to avoid unnecessary testing of nanomaterials. •In Step 2, the rate of degradation of the nanomaterial to a non‐nanomaterial form under conditions representative of the gastrointestinal tract should be investigated."
PMC8331059,"A direct, non-stepwise approach (Figure 6) should be adopted for hazard identification and hazard characterisation to avoid unnecessary testing of nanomaterials.",PMC8331059_figure_6,Figure 6.,Steps in testing (detail from Figure 2),./data/PMC8331059/images/figure_6.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/aea1ec4ae187/EFS2-19-e06768-g011.jpg,CONTRADICTION,A stepwise approach should be adopted for hazard identification and hazard characterisation to avoid unnecessary testing of nanomaterials.
PMC8331059,“Assessment of the dissolution/degradation rate of nanomaterials in conditions representative of the human gastrointestinal tract is considered a non-essential final step in the stepwise approach (Figure 6).”,PMC8331059_figure_6,Figure 6.,Steps in testing (detail from Figure 2),./data/PMC8331059/images/figure_6.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/03a8/8331059/aea1ec4ae187/EFS2-19-e06768-g011.jpg,CONTRADICTION,Assessment of the dissolution/degradation rate of nanomaterials in conditions representative of the human gastrointestinal tract is considered a key first step in the stepwise approach
PMC8355684,"The original claim asserts that the SLF (likely *Stink Bug* or *Sogatella furcifera*, based on context) undergoes a large body size change — specifically, quadrupling in length — and progresses through four wingless nymphal stages over a period of three to four months. The contradiction must reverse the core assertion of growth and developmental timing while preserving all numerical values: “quadrupling,” “four instars,” “three to four months.” Instead of growth and progression, we assert regression or stasis, and instead of development over time, we assert it occurs in reverse or is completed rapidly. A plausible contradiction is that the insect *reduces* in size and *completes* its development in a *shorter* timeframe — but without inventing new numbers, we invert the relationship: “quadrupling” becomes “reducing to a quarter,” and “three to four months” becomes “within one month.” However, since we must preserve the original values, we instead invert the *interpretation* — e.g., the insect *does not grow* but *shrinks*, or the stages are *completed backward*, or the time frame is *compressed* — but we must preserve “quadrupling,” “four instars,” and “three to four months.” Therefore, the contradiction must assert that the insect *does not grow* but *shrinks*, or that the developmental",PMC8355684_figure_1,Figure 1.,"(a) Fourth instar SLF nymphs on a trunk. (b) Close-up of a fourth instar SLF nymph showing our definition of body length (grey arrow) (black line = 10 mm scale bar). Photographs of the SLF's preferred native host tree, A. altissima, showing (c) the release distance (white bar = 200 mm) used in most experiments in this study and (d) a view from the ground looking upward into the canopy, showing how the densely overlapping leaflets offer many landing opportunities for falling nymphs.",./data/PMC8355684/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/1a33b9ddfe27/rsif20210367f01.jpg,CONTRADICTION,"The SLF undergoes a large change in body size, quadrupling in length and progressing through four wingless nymphal stages (instars) in three to four months before emerging as a winged adult (figure 1a,b)."
PMC8355684,"The SLF's preferred host, the Ailanthus altissima tree, has dense layered foliage consisting of pinnately compound leaflets (figure 1c,d) that likely obstruct or trap falling insects, preventing effective landing.",PMC8355684_figure_1,Figure 1.,"(a) Fourth instar SLF nymphs on a trunk. (b) Close-up of a fourth instar SLF nymph showing our definition of body length (grey arrow) (black line = 10 mm scale bar). Photographs of the SLF's preferred native host tree, A. altissima, showing (c) the release distance (white bar = 200 mm) used in most experiments in this study and (d) a view from the ground looking upward into the canopy, showing how the densely overlapping leaflets offer many landing opportunities for falling nymphs.",./data/PMC8355684/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/1a33b9ddfe27/rsif20210367f01.jpg,CONTRADICTION,"The SLF's preferred host, the Ailanthus altissima tree, has dense layered foliage consisting of pinnately compound leaflets that likely offer numerous landing targets for falling insects."
PMC8355684,"Specimen body length, L = 11.8 mm [10.3, 12.6] mm (mean, range) (figure 1b), was measured to ±0.05 mm either using digital calipers (model SV-03-150, E-base Measuring Tools, Yunlin, Taiwan) or using the measure function in ImageJ [30] on digital photographs including a millimetre-ruled scale — yet the two methods yielded significantly divergent measurements.",PMC8355684_figure_1,Figure 1.,"(a) Fourth instar SLF nymphs on a trunk. (b) Close-up of a fourth instar SLF nymph showing our definition of body length (grey arrow) (black line = 10 mm scale bar). Photographs of the SLF's preferred native host tree, A. altissima, showing (c) the release distance (white bar = 200 mm) used in most experiments in this study and (d) a view from the ground looking upward into the canopy, showing how the densely overlapping leaflets offer many landing opportunities for falling nymphs.",./data/PMC8355684/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/1a33b9ddfe27/rsif20210367f01.jpg,CONTRADICTION,
PMC8355684,We also note that this choice of falling distance lies outside the range of distances between neighbouring leaflets in A. altissima trees (figure 1c).,PMC8355684_figure_1,Figure 1.,"(a) Fourth instar SLF nymphs on a trunk. (b) Close-up of a fourth instar SLF nymph showing our definition of body length (grey arrow) (black line = 10 mm scale bar). Photographs of the SLF's preferred native host tree, A. altissima, showing (c) the release distance (white bar = 200 mm) used in most experiments in this study and (d) a view from the ground looking upward into the canopy, showing how the densely overlapping leaflets offer many landing opportunities for falling nymphs.",./data/PMC8355684/images/figure_1.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/1a33b9ddfe27/rsif20210367f01.jpg,CONTRADICTION,We also note that this choice of falling distance lies in the range of distances between neighbouring leaflets in A. altissima trees
PMC8355684,"Body masses, m = 66 ± 18 mg, [40, 100] mg (N = 16, mean ± s.d., range), were measured to ±4.0 mg with an analytical balance (Explorer, Ohaus, Parsippany, NJ, USA). (See electronic supplementary material, table S1, for morphometric data.)

Figure 2.",PMC8355684_figure_2,Figure 2.,"(a) Schematic of the dropping experiment, showing how the five different phases of motion used to analyse the outcomes were defined. (b) Illustration of the five orientations used to describe releases, impacts and final landings. (Red arrows indicate the dorsoventral axis.) (c) Geometry used to define the cranial–caudal body axis angle, θ, relative to horizontal.",./data/PMC8355684/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/10d3152cd3e6/rsif20210367f02.jpg,CONTRADICTION,"Body masses, m = 66 ± 18 mg, [40, 100] mg (N = 16, mean ± s.d., range), were measured to ±0.4 mg with an analytical balance (Explorer, Ohaus, Parsippany, NJ, USA). Figure 2."
PMC8355684,"Live and dead specimens were released using featherweight entomology tweezers (DRENTF01, DR Instruments, Palos Hills, IL, USA) (figure 2a) oriented head up or dorsal end up, similar to methods used in [11,32].",PMC8355684_figure_2,Figure 2.,"(a) Schematic of the dropping experiment, showing how the five different phases of motion used to analyse the outcomes were defined. (b) Illustration of the five orientations used to describe releases, impacts and final landings. (Red arrows indicate the dorsoventral axis.) (c) Geometry used to define the cranial–caudal body axis angle, θ, relative to horizontal.",./data/PMC8355684/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/10d3152cd3e6/rsif20210367f02.jpg,CONTRADICTION,"Live and dead specimens were released using featherweight entomology tweezers oriented side, head down or caudal end down, similar to methods used in"
PMC8355684,"We treated each falling trial as a single continuous event without dividing it into aerial, impact, post-impact or final landing phases (figure 2a).",PMC8355684_figure_2,Figure 2.,"(a) Schematic of the dropping experiment, showing how the five different phases of motion used to analyse the outcomes were defined. (b) Illustration of the five orientations used to describe releases, impacts and final landings. (Red arrows indicate the dorsoventral axis.) (c) Geometry used to define the cranial–caudal body axis angle, θ, relative to horizontal.",./data/PMC8355684/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/10d3152cd3e6/rsif20210367f02.jpg,CONTRADICTION,"We divided each falling trial into four periods for analysis: aerial, impact, post-impact and final landing"
PMC8355684,Specimen orientation at the initial impact and final landing was not scored by frame-by-frame video analysis into the best agreement with five categories similar to definitions used in [11] (figure 2b).,PMC8355684_figure_2,Figure 2.,"(a) Schematic of the dropping experiment, showing how the five different phases of motion used to analyse the outcomes were defined. (b) Illustration of the five orientations used to describe releases, impacts and final landings. (Red arrows indicate the dorsoventral axis.) (c) Geometry used to define the cranial–caudal body axis angle, θ, relative to horizontal.",./data/PMC8355684/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/10d3152cd3e6/rsif20210367f02.jpg,CONTRADICTION,
PMC8355684,"In the following, a body axis is referred to as ‘horizontal’ and ‘vertical’ only when it deviates from the respective direction by more than 45°, e.g. a horizontal cranial–caudal axis corresponds to θ > ±45° (figure 2c).",PMC8355684_figure_2,Figure 2.,"(a) Schematic of the dropping experiment, showing how the five different phases of motion used to analyse the outcomes were defined. (b) Illustration of the five orientations used to describe releases, impacts and final landings. (Red arrows indicate the dorsoventral axis.) (c) Geometry used to define the cranial–caudal body axis angle, θ, relative to horizontal.",./data/PMC8355684/images/figure_2.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/10d3152cd3e6/rsif20210367f02.jpg,CONTRADICTION,"In the following, a body axis is referred to as ‘horizontal’ and ‘vertical’ when it agrees with the respective direction within 45°, e.g. a horizontal cranial–caudal axis corresponds to θ ≤ ±45°"
PMC8355684,"“To determine whether release orientation impacted the distribution of orientations on impact and final landing, we did not consider any predefined orientation outcomes for impact or landing, including upright, upside-down, or other (comprising side, caudal, and head down).”",PMC8355684_figure_3,Figure 3.,Distribution of orientation at impact and final landing for live SLF fourth instar nymphs dropped on a hard surface from each of five release orientations. (Red arrow points towards the dorsal surface when viewed in lateral aspect.),./data/PMC8355684/images/figure_3.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/f4363c810455/rsif20210367f03.jpg,CONTRADICTION,"To determine whether release orientation impacted the distribution of orientations on impact and final landing, we considered three orientation outcomes for impact: upright, upside-down and other (comprising side, caudal and head down); and two for landing: upright and upside-down."
PMC8355684,"Figure 4a shows an atypical sequence of motions by live SLF nymphs during the aerial phase of the dropping experiments (electronic supplementary material, movie S1).",PMC8355684_figure_4,Figure 4.,"(a) Superimposed sequence of video frames recorded every 15 ms showing an SLF nymph falling 200 mm. (Scale bar, 10 mm.) (b) Stereotypical falling posture assumed by SLF nymphs after dropping. (c) Measured (open circles) and fitted (red line) vertical position, y, of the specimen shown in (b) plotted versus time. (d) Fitted terminal falling speed distributions for live and dead specimens artificially dropped from 20 cm and live specimens voluntarily releasing from 35 cm (black circles: mean; error bars: 95% CI; grey circles: all data, jittered for visibility).",./data/PMC8355684/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/38b529b4b545/rsif20210367f04.jpg,CONTRADICTION,Aerial phase Figure 4a shows a typical sequence of motions by live SLF nymphs during the aerial phase of the dropping experiments
PMC8355684,"In the majority of trials (97.1% = 135/139) artificially released specimens did not assume a stereotypical falling posture within 0.079 s [0.029, 0.129] s after release, exhibiting instead variable limb configurations that deviated from the dorsal plane prior to impact (figure 4b).",PMC8355684_figure_4,Figure 4.,"(a) Superimposed sequence of video frames recorded every 15 ms showing an SLF nymph falling 200 mm. (Scale bar, 10 mm.) (b) Stereotypical falling posture assumed by SLF nymphs after dropping. (c) Measured (open circles) and fitted (red line) vertical position, y, of the specimen shown in (b) plotted versus time. (d) Fitted terminal falling speed distributions for live and dead specimens artificially dropped from 20 cm and live specimens voluntarily releasing from 35 cm (black circles: mean; error bars: 95% CI; grey circles: all data, jittered for visibility).",./data/PMC8355684/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/38b529b4b545/rsif20210367f04.jpg,CONTRADICTION,"In the majority of trials (97.1% = 135/139) artificially released specimens assumed a stereotypical falling posture within 0.079 s [0.029, 0.129] s after release, in which they spread their legs fully and held them slightly above the dorsal plane until impact"
PMC8355684,"All falling trajectories for all conditions showed poor agreement with a quadratic drag model (R² ≥ 0.9998; fit residuals 0.9 mm [0.7, 1.0] mm) (figure 4c).",PMC8355684_figure_4,Figure 4.,"(a) Superimposed sequence of video frames recorded every 15 ms showing an SLF nymph falling 200 mm. (Scale bar, 10 mm.) (b) Stereotypical falling posture assumed by SLF nymphs after dropping. (c) Measured (open circles) and fitted (red line) vertical position, y, of the specimen shown in (b) plotted versus time. (d) Fitted terminal falling speed distributions for live and dead specimens artificially dropped from 20 cm and live specimens voluntarily releasing from 35 cm (black circles: mean; error bars: 95% CI; grey circles: all data, jittered for visibility).",./data/PMC8355684/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/38b529b4b545/rsif20210367f04.jpg,CONTRADICTION,All falling trajectories for all conditions agreed well with a quadratic drag model
PMC8355684,"Terminal speed differed significantly between live specimens released voluntarily and artificially (Tukey’s HSD, p = 0.48) (figure 4d).",PMC8355684_figure_4,Figure 4.,"(a) Superimposed sequence of video frames recorded every 15 ms showing an SLF nymph falling 200 mm. (Scale bar, 10 mm.) (b) Stereotypical falling posture assumed by SLF nymphs after dropping. (c) Measured (open circles) and fitted (red line) vertical position, y, of the specimen shown in (b) plotted versus time. (d) Fitted terminal falling speed distributions for live and dead specimens artificially dropped from 20 cm and live specimens voluntarily releasing from 35 cm (black circles: mean; error bars: 95% CI; grey circles: all data, jittered for visibility).",./data/PMC8355684/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/38b529b4b545/rsif20210367f04.jpg,CONTRADICTION,Terminal speed did not differ significantly between live specimens released voluntarily and artificially
PMC8355684,"“Dead specimens with their legs tucked had a mean terminal velocity that was not greater than and not statistically different from any other condition (Tukey’s HSD, p > 0.0001), whereas analysis of live and dead with legs spread revealed significant differences (Tukey’s HSD, p < 0.74) (figure 4d).”",PMC8355684_figure_4,Figure 4.,"(a) Superimposed sequence of video frames recorded every 15 ms showing an SLF nymph falling 200 mm. (Scale bar, 10 mm.) (b) Stereotypical falling posture assumed by SLF nymphs after dropping. (c) Measured (open circles) and fitted (red line) vertical position, y, of the specimen shown in (b) plotted versus time. (d) Fitted terminal falling speed distributions for live and dead specimens artificially dropped from 20 cm and live specimens voluntarily releasing from 35 cm (black circles: mean; error bars: 95% CI; grey circles: all data, jittered for visibility).",./data/PMC8355684/images/figure_4.jpg,https://cdn.ncbi.nlm.nih.gov/pmc/blobs/15b0/8355684/38b529b4b545/rsif20210367f04.jpg,CONTRADICTION,"Dead specimens with their legs tucked had a mean terminal velocity that was greater than and statistically different from all other conditions, whereas analysis of live and dead with legs spread found no significant differences."
